customer_id,recency,frequency,monetary,cluster,segment
C08848,112,9,4715.53,0,Potential Loyalists
C08850,93,1,15.95,3,At Risk
C08851,39,23,5444.72,2,Loyal Customers
C08852,5,20,4556.53,2,Loyal Customers
C08854,24,7,2991.71,0,Potential Loyalists
C08855,180,4,575.48,3,At Risk
C08856,665,1,247.54,1,Low Value
C08859,60,2,183.53,3,At Risk
C08860,346,3,602.77,1,Low Value
C08861,21,6,2124.95,0,Potential Loyalists
C08863,118,4,578.89,3,At Risk
C08864,102,4,1813.71,3,At Risk
C08865,75,4,382.85,3,At Risk
C08866,12,41,18296.94,4,VIP Customers
C08867,177,3,501.34,3,At Risk
C08868,76,16,3785.8,2,Loyal Customers
C08869,5,4,1427.1999999999998,3,At Risk
C08870,572,1,646.81,1,Low Value
C08871,403,3,2425.68,1,Low Value
C08872,122,4,1541.62,3,At Risk
C08873,608,1,26.86,1,Low Value
C08874,69,6,2263.49,0,Potential Loyalists
C08875,6,3,578.9300000000001,3,At Risk
C08876,10,3,973.88,3,At Risk
C08877,94,11,2826.4300000000003,0,Potential Loyalists
C08878,225,7,2878.96,0,Potential Loyalists
C08879,322,3,1419.21,1,Low Value
C08880,179,5,1463.68,3,At Risk
C08882,15,5,1689.23,3,At Risk
C08883,566,1,235.48,1,Low Value
C08885,54,3,996.51,3,At Risk
C08886,626,1,133.59,1,Low Value
C08887,270,6,2492.87,3,At Risk
C08888,242,11,2760.1,0,Potential Loyalists
C08889,488,2,4906.92,1,Low Value
C08890,60,8,5351.400000000001,0,Potential Loyalists
C08891,110,3,1213.3200000000002,3,At Risk
C08893,41,7,2206.4,0,Potential Loyalists
C08894,39,8,2779.45,0,Potential Loyalists
C08895,8,3,389.17,3,At Risk
C08896,33,14,4527.23,2,Loyal Customers
C08897,13,6,1931.8400000000001,0,Potential Loyalists
C08898,5,24,7545.33,4,VIP Customers
C08899,57,5,1674.6799999999998,3,At Risk
C08901,208,3,452.08,3,At Risk
C08902,2,3,580.41,3,At Risk
C08903,90,6,3674.99,0,Potential Loyalists
C08904,224,8,3658.86,0,Potential Loyalists
C08905,303,5,1365.93,3,At Risk
C08907,21,5,1480.31,3,At Risk
C08909,59,9,2976.79,0,Potential Loyalists
C08910,70,10,4103.81,0,Potential Loyalists
C08911,29,18,8408.17,2,Loyal Customers
C08912,206,1,70.26,3,At Risk
C08913,294,1,146.88,3,At Risk
C08914,346,6,1366.08,1,Low Value
C08915,24,15,6767.74,2,Loyal Customers
C08916,93,5,1864.7,3,At Risk
C08917,605,1,369.62,1,Low Value
C08918,131,2,519.05,3,At Risk
C08919,80,5,1094.5,3,At Risk
C08920,118,5,3341.2999999999997,0,Potential Loyalists
C08921,39,12,4381.52,2,Loyal Customers
C08922,85,1,278.18,3,At Risk
C08923,25,9,1736.06,0,Potential Loyalists
C08925,50,21,7301.72,2,Loyal Customers
C08926,276,8,3550.7599999999998,0,Potential Loyalists
C08927,23,8,3894.5200000000004,0,Potential Loyalists
C08928,43,10,1680.17,0,Potential Loyalists
C08931,84,1,702.75,3,At Risk
C08933,171,3,1272.84,3,At Risk
C08934,127,3,604.39,3,At Risk
C08935,28,9,3645.64,0,Potential Loyalists
C08936,15,2,794.0,3,At Risk
C08937,149,7,1380.72,3,At Risk
C08938,384,2,206.01999999999998,1,Low Value
C08939,205,2,3097.9100000000003,3,At Risk
C08941,222,1,194.67,3,At Risk
C08942,64,8,6196.22,2,Loyal Customers
C08943,42,4,835.85,3,At Risk
C08944,417,1,363.57,1,Low Value
C08945,15,7,5358.79,0,Potential Loyalists
C08947,105,8,5470.31,0,Potential Loyalists
C08948,503,3,1092.83,1,Low Value
C08949,37,5,905.65,3,At Risk
C08950,56,18,4293.639999999999,2,Loyal Customers
C08951,3,12,4108.27,2,Loyal Customers
C08952,2,2,171.63,3,At Risk
C08954,3,7,1368.65,0,Potential Loyalists
C08955,88,5,3029.5099999999998,0,Potential Loyalists
C08957,11,9,3879.35,0,Potential Loyalists
C08958,565,1,584.8,1,Low Value
C08960,54,9,2295.04,0,Potential Loyalists
C08961,208,2,139.95,3,At Risk
C08963,186,2,255.01,3,At Risk
C08964,26,8,2614.32,0,Potential Loyalists
C08966,68,4,1048.76,3,At Risk
C08967,33,9,4027.75,0,Potential Loyalists
C08968,144,2,374.49,3,At Risk
C08969,32,6,4341.42,0,Potential Loyalists
C08970,526,1,2564.1,1,Low Value
C08971,532,3,425.16,1,Low Value
C08972,1,6,4769.12,0,Potential Loyalists
C08973,41,1,29.52,3,At Risk
C08974,44,5,1806.66,3,At Risk
C08975,32,5,2171.55,0,Potential Loyalists
C08976,42,1,828.56,3,At Risk
C08977,116,2,1904.65,3,At Risk
C08979,73,11,8917.84,2,Loyal Customers
C08980,127,4,882.5999999999999,3,At Risk
C08981,38,8,2748.94,0,Potential Loyalists
C08982,136,2,310.5,3,At Risk
C08983,97,3,661.71,3,At Risk
C08984,68,9,2143.52,0,Potential Loyalists
C08985,493,5,1642.73,1,Low Value
C08986,6,12,2203.4900000000002,0,Potential Loyalists
C08987,125,4,930.8399999999999,3,At Risk
C08988,552,1,215.69,1,Low Value
C08989,74,14,3815.78,2,Loyal Customers
C08990,8,5,835.85,3,At Risk
C08991,184,7,1937.6599999999999,0,Potential Loyalists
C08992,7,17,6259.71,2,Loyal Customers
C08994,36,2,812.06,3,At Risk
C08995,207,2,3949.35,3,At Risk
C08996,359,2,1047.57,1,Low Value
C08997,14,5,2928.0,0,Potential Loyalists
C08998,33,18,9422.4,2,Loyal Customers
C08999,173,3,695.48,3,At Risk
C09000,229,7,991.72,3,At Risk
C09001,13,14,3300.02,2,Loyal Customers
C09002,169,10,5750.11,2,Loyal Customers
C09003,88,3,906.95,3,At Risk
C09004,46,5,2729.15,0,Potential Loyalists
C09005,3,16,7321.19,2,Loyal Customers
C09006,33,24,12679.3,4,VIP Customers
C09007,156,4,2116.81,3,At Risk
C09008,152,8,3652.81,0,Potential Loyalists
C09010,5,3,777.78,3,At Risk
C09011,2,16,3219.64,2,Loyal Customers
C09012,197,1,52.02,3,At Risk
C09013,559,2,210.32,1,Low Value
C09014,25,3,3089.1400000000003,0,Potential Loyalists
C09015,137,8,5648.7300000000005,0,Potential Loyalists
C09016,196,2,1382.09,3,At Risk
C09018,24,22,6606.03,2,Loyal Customers
C09019,91,5,469.42,3,At Risk
C09020,685,1,641.02,1,Low Value
C09021,175,1,274.58,3,At Risk
C09022,18,3,1305.66,3,At Risk
C09023,33,8,2975.57,0,Potential Loyalists
C09025,34,5,5028.25,0,Potential Loyalists
C09026,116,2,422.2,3,At Risk
C09029,337,2,3426.01,1,Low Value
C09030,147,7,2037.47,0,Potential Loyalists
C09031,155,11,3558.92,0,Potential Loyalists
C09032,322,4,2853.7000000000003,1,Low Value
C09033,183,6,2040.32,3,At Risk
C09035,21,4,702.5,3,At Risk
C09036,2,7,2100.37,0,Potential Loyalists
C09037,12,7,1831.35,0,Potential Loyalists
C09038,228,3,1401.9099999999999,3,At Risk
C09039,203,5,1227.5,3,At Risk
C09040,7,10,2767.98,0,Potential Loyalists
C09041,240,7,2936.76,0,Potential Loyalists
C09042,7,5,2222.4,0,Potential Loyalists
C09043,14,13,7161.85,2,Loyal Customers
C09044,193,5,1270.94,3,At Risk
C09045,37,3,1547.0,3,At Risk
C09047,60,2,183.46,3,At Risk
C09048,219,5,1843.47,3,At Risk
C09049,115,6,952.96,3,At Risk
C09051,33,16,5968.92,2,Loyal Customers
C09053,86,7,3834.17,0,Potential Loyalists
C09054,235,3,918.4100000000001,3,At Risk
C09055,27,4,547.84,3,At Risk
C09056,63,12,4917.57,2,Loyal Customers
C09057,450,2,923.84,1,Low Value
C09059,244,1,704.32,3,At Risk
C09060,86,5,816.45,3,At Risk
C09061,110,5,1085.4099999999999,3,At Risk
C09062,23,21,7141.01,2,Loyal Customers
C09063,575,1,1258.01,1,Low Value
C09064,185,5,2225.64,3,At Risk
C09065,121,9,6808.53,2,Loyal Customers
C09066,65,14,2534.08,0,Potential Loyalists
C09067,4,15,5899.66,2,Loyal Customers
C09068,197,5,3463.75,0,Potential Loyalists
C09069,25,2,87.02,3,At Risk
C09070,64,3,736.06,3,At Risk
C09071,18,2,1281.56,3,At Risk
C09072,112,6,3420.36,0,Potential Loyalists
C09073,69,4,3410.5899999999997,0,Potential Loyalists
C09074,75,7,3282.4500000000003,0,Potential Loyalists
C09075,48,11,3361.96,0,Potential Loyalists
C09077,383,5,863.2,1,Low Value
C09078,308,1,191.1,1,Low Value
C09079,447,1,43.15,1,Low Value
C09081,6,15,4679.33,2,Loyal Customers
C09083,177,8,2957.83,0,Potential Loyalists
C09084,710,1,608.76,1,Low Value
C09085,689,1,294.77,1,Low Value
C09086,127,9,4103.24,0,Potential Loyalists
C09087,315,2,1386.75,1,Low Value
C09089,170,2,508.71999999999997,3,At Risk
C09090,37,15,6012.68,2,Loyal Customers
C09091,49,2,621.06,3,At Risk
C09092,447,2,373.91,1,Low Value
C09093,226,4,398.75,3,At Risk
C09094,192,3,1248.3,3,At Risk
C09095,161,1,48.42,3,At Risk
C09096,191,3,381.03000000000003,3,At Risk
C09097,322,5,913.38,1,Low Value
C09098,504,3,322.15,1,Low Value
C09099,86,6,2409.5499999999997,0,Potential Loyalists
C09100,10,11,2188.08,0,Potential Loyalists
C09101,3,14,5257.110000000001,2,Loyal Customers
C09103,507,1,358.07,1,Low Value
C09104,22,6,3221.33,0,Potential Loyalists
C09107,32,8,5080.62,0,Potential Loyalists
C09108,268,1,61.04,3,At Risk
C09109,111,1,240.6,3,At Risk
C09110,260,3,197.66,3,At Risk
C09111,21,9,2945.23,0,Potential Loyalists
C09112,258,2,223.87,3,At Risk
C09113,35,10,4311.09,0,Potential Loyalists
C09114,7,6,3666.5099999999998,0,Potential Loyalists
C09115,321,2,142.01,1,Low Value
C09116,95,2,446.77,3,At Risk
C09118,203,3,669.58,3,At Risk
C09119,614,1,82.51,1,Low Value
C09120,55,9,3385.98,0,Potential Loyalists
C09121,33,7,5450.79,0,Potential Loyalists
C09122,239,6,1361.46,3,At Risk
C09123,95,4,1444.3700000000001,3,At Risk
C09124,18,8,6984.1900000000005,2,Loyal Customers
C09125,152,2,586.53,3,At Risk
C09126,502,1,150.12,1,Low Value
C09127,37,13,4520.66,2,Loyal Customers
C09128,60,9,2109.7799999999997,0,Potential Loyalists
C09129,92,5,1575.26,3,At Risk
C09130,122,3,186.29,3,At Risk
C09131,467,6,2219.5699999999997,1,Low Value
C09132,182,2,526.46,3,At Risk
C09134,3,8,2413.21,0,Potential Loyalists
C09135,389,1,717.52,1,Low Value
C09136,79,6,3650.13,0,Potential Loyalists
C09137,603,1,527.95,1,Low Value
C09138,149,2,2279.41,3,At Risk
C09139,544,1,76.48,1,Low Value
C09140,80,4,1078.29,3,At Risk
C09141,60,7,1854.94,0,Potential Loyalists
C09142,668,1,628.78,1,Low Value
C09143,84,3,243.54,3,At Risk
C09144,53,9,1821.15,0,Potential Loyalists
C09145,102,3,301.15,3,At Risk
C09146,134,7,2956.16,0,Potential Loyalists
C09147,30,15,7011.17,2,Loyal Customers
C09148,156,17,6523.94,2,Loyal Customers
C09149,18,14,2951.73,0,Potential Loyalists
C09150,159,2,537.22,3,At Risk
C09151,44,20,3450.0099999999998,2,Loyal Customers
C09152,39,6,2722.2200000000003,0,Potential Loyalists
C09153,91,5,2311.95,0,Potential Loyalists
C09155,11,18,4932.07,2,Loyal Customers
C09156,119,9,4068.7200000000003,0,Potential Loyalists
C09157,14,5,1189.3,3,At Risk
C09159,267,3,1624.6200000000001,3,At Risk
C09160,37,15,5172.83,2,Loyal Customers
C09161,39,5,2135.67,0,Potential Loyalists
C09162,443,4,1488.71,1,Low Value
C09163,214,4,2103.2799999999997,3,At Risk
C09165,547,1,445.21,1,Low Value
C09166,553,3,692.2,1,Low Value
C09167,28,1,319.57,3,At Risk
C09168,59,2,133.68,3,At Risk
C09169,160,3,452.51,3,At Risk
C09170,586,1,254.75,1,Low Value
C09171,24,3,1360.9699999999998,3,At Risk
C09172,14,10,4391.65,0,Potential Loyalists
C09173,584,3,426.59999999999997,1,Low Value
C09174,520,1,434.52,1,Low Value
C09175,494,1,106.87,1,Low Value
C09176,226,4,4209.66,0,Potential Loyalists
C09177,145,14,6821.13,2,Loyal Customers
C09178,28,2,273.21999999999997,3,At Risk
C09179,2,3,941.68,3,At Risk
C09180,62,5,1760.21,3,At Risk
C09181,159,7,2681.87,0,Potential Loyalists
C09182,111,4,528.26,3,At Risk
C09183,145,10,2189.0,0,Potential Loyalists
C09184,56,8,2269.5,0,Potential Loyalists
C09185,19,19,10771.99,4,VIP Customers
C09186,48,2,589.8,3,At Risk
C09187,25,33,10162.75,4,VIP Customers
C09188,691,2,273.25,1,Low Value
C09189,91,3,3139.2000000000003,0,Potential Loyalists
C09190,403,3,956.76,1,Low Value
C09191,46,3,1014.43,3,At Risk
C09192,19,7,4068.68,0,Potential Loyalists
C09194,473,1,127.04,1,Low Value
C09195,505,3,757.56,1,Low Value
C09196,204,2,1750.1100000000001,3,At Risk
C09198,44,18,8834.67,2,Loyal Customers
C09199,182,2,155.29,3,At Risk
C09200,19,5,3914.2599999999998,0,Potential Loyalists
C09202,224,5,2822.48,3,At Risk
C09204,66,4,1766.0200000000002,3,At Risk
C09205,307,1,52.02,1,Low Value
C09206,447,1,1013.23,1,Low Value
C09207,44,9,2364.5499999999997,0,Potential Loyalists
C09208,252,3,437.28999999999996,3,At Risk
C09209,108,5,1309.72,3,At Risk
C09211,101,5,1958.2400000000002,3,At Risk
C09213,206,8,2329.82,0,Potential Loyalists
C09214,117,6,2397.0,0,Potential Loyalists
C09216,7,9,3394.1600000000003,0,Potential Loyalists
C09217,3,13,5220.0599999999995,2,Loyal Customers
C09218,14,3,3453.9100000000003,0,Potential Loyalists
C09219,287,2,790.3100000000001,3,At Risk
C09220,57,6,771.29,3,At Risk
C09221,53,8,2522.2599999999998,0,Potential Loyalists
C09222,49,8,1786.01,0,Potential Loyalists
C09224,674,1,110.16,1,Low Value
C09225,283,3,315.15999999999997,3,At Risk
C09226,94,2,648.03,3,At Risk
C09228,524,4,1209.68,1,Low Value
C09229,34,1,77.57,3,At Risk
C09230,83,3,682.51,3,At Risk
C09231,354,4,1077.33,1,Low Value
C09232,542,2,438.84999999999997,1,Low Value
C09235,532,1,391.93,1,Low Value
C09236,445,4,712.2,1,Low Value
C09237,71,5,1521.1699999999998,3,At Risk
C09239,21,4,1324.18,3,At Risk
C09240,656,1,78.06,1,Low Value
C09241,500,4,1206.3600000000001,1,Low Value
C09242,125,4,3186.63,0,Potential Loyalists
C09243,312,3,542.36,1,Low Value
C09244,34,1,140.42,3,At Risk
C09246,92,9,5010.46,0,Potential Loyalists
C09247,40,18,7831.27,2,Loyal Customers
C09248,34,16,3716.14,2,Loyal Customers
C09250,65,7,2476.06,0,Potential Loyalists
C09251,4,7,3241.84,0,Potential Loyalists
C09252,27,9,2835.52,0,Potential Loyalists
C09253,412,1,194.67,1,Low Value
C09254,45,6,3883.2,0,Potential Loyalists
C09256,79,9,4413.83,0,Potential Loyalists
C09257,254,4,560.21,3,At Risk
C09258,137,5,950.95,3,At Risk
C09259,151,13,3871.4700000000003,2,Loyal Customers
C09260,650,2,219.03,1,Low Value
C09261,355,4,2002.55,1,Low Value
C09263,192,1,1211.0,3,At Risk
C09264,669,2,2078.25,1,Low Value
C09266,10,16,4362.25,2,Loyal Customers
C09267,338,1,84.98,1,Low Value
C09268,240,1,38.35,3,At Risk
C09269,20,11,3222.2,0,Potential Loyalists
C09270,49,10,4023.12,0,Potential Loyalists
C09271,328,3,1701.05,1,Low Value
C09273,170,12,5206.66,2,Loyal Customers
C09274,383,1,66.36,1,Low Value
C09275,93,11,4893.41,2,Loyal Customers
C09276,226,5,769.33,3,At Risk
C09277,15,8,4614.39,0,Potential Loyalists
C09278,706,1,110.16,1,Low Value
C09279,194,4,2119.9,3,At Risk
C09280,307,8,1701.7,3,At Risk
C09281,97,10,6078.96,2,Loyal Customers
C09283,29,9,4128.3,0,Potential Loyalists
C09285,293,2,308.19,3,At Risk
C09286,24,3,878.93,3,At Risk
C09288,551,1,88.56,1,Low Value
C09289,70,10,4029.56,0,Potential Loyalists
C09290,205,3,1236.83,3,At Risk
C09291,351,1,739.74,1,Low Value
C09292,80,11,8154.5,2,Loyal Customers
C09293,37,14,7911.88,2,Loyal Customers
C09294,484,3,1337.47,1,Low Value
C09297,102,7,2480.33,0,Potential Loyalists
C09298,185,5,998.1099999999999,3,At Risk
C09299,120,4,5291.42,0,Potential Loyalists
C09300,68,10,2443.55,0,Potential Loyalists
C09301,306,2,1176.8200000000002,1,Low Value
C09303,43,8,3675.71,0,Potential Loyalists
C09304,88,7,1638.2,0,Potential Loyalists
C09305,178,7,2806.7999999999997,0,Potential Loyalists
C09306,136,12,4815.83,2,Loyal Customers
C09307,31,14,2734.44,0,Potential Loyalists
C09308,99,3,1229.4899999999998,3,At Risk
C09310,21,33,14545.6,4,VIP Customers
C09311,45,6,2768.01,0,Potential Loyalists
C09312,312,3,1433.44,1,Low Value
C09313,174,3,3753.3,0,Potential Loyalists
C09314,23,4,816.5699999999999,3,At Risk
C09315,165,9,6886.22,2,Loyal Customers
C09316,61,3,713.04,3,At Risk
C09317,20,11,4898.63,2,Loyal Customers
C09318,32,10,3958.61,0,Potential Loyalists
C09319,3,11,2182.72,0,Potential Loyalists
C09320,19,10,4089.7599999999998,0,Potential Loyalists
C09321,48,6,1778.0300000000002,0,Potential Loyalists
C09322,390,2,186.12,1,Low Value
C09323,465,2,601.52,1,Low Value
C09324,58,11,4098.24,0,Potential Loyalists
C09325,24,3,1146.21,3,At Risk
C09326,46,1,925.47,3,At Risk
C09327,486,1,29.52,1,Low Value
C09328,528,1,628.78,1,Low Value
C09329,87,7,2842.9900000000002,0,Potential Loyalists
C09330,3,6,1187.8300000000002,0,Potential Loyalists
C09331,528,2,268.07,1,Low Value
C09332,7,15,11634.74,4,VIP Customers
C09333,40,3,921.1500000000001,3,At Risk
C09334,86,10,4986.67,0,Potential Loyalists
C09335,54,5,1870.6999999999998,3,At Risk
C09336,84,9,4976.99,0,Potential Loyalists
C09337,64,2,1047.75,3,At Risk
C09338,513,3,445.43,1,Low Value
C09339,89,16,7686.47,2,Loyal Customers
C09341,62,16,2078.91,0,Potential Loyalists
C09342,361,4,448.2,1,Low Value
C09343,235,6,1309.04,3,At Risk
C09344,214,2,1727.23,3,At Risk
C09345,640,2,590.63,1,Low Value
C09346,167,3,919.44,3,At Risk
C09347,25,23,8537.42,4,VIP Customers
C09348,172,1,345.1,3,At Risk
C09349,95,8,3051.9,0,Potential Loyalists
C09351,90,3,1183.5900000000001,3,At Risk
C09352,70,3,2119.39,3,At Risk
C09353,245,2,401.56,3,At Risk
C09354,32,27,12021.52,4,VIP Customers
C09355,683,1,87.67,1,Low Value
C09356,42,8,836.61,0,Potential Loyalists
C09357,645,1,655.4,1,Low Value
C09358,195,5,1075.99,3,At Risk
C09359,11,8,1690.41,0,Potential Loyalists
C09360,156,1,227.06,3,At Risk
C09362,84,10,2609.22,0,Potential Loyalists
C09363,35,10,3285.83,0,Potential Loyalists
C09365,121,2,152.28,3,At Risk
C09366,54,7,1627.94,0,Potential Loyalists
C09367,99,14,4628.25,2,Loyal Customers
C09368,96,9,1612.12,0,Potential Loyalists
C09369,66,8,4056.98,0,Potential Loyalists
C09371,4,16,6064.57,2,Loyal Customers
C09372,197,7,1681.98,3,At Risk
C09373,28,2,633.13,3,At Risk
C09374,34,2,1867.19,3,At Risk
C09375,251,2,360.69,3,At Risk
C09376,373,4,577.05,1,Low Value
C09377,63,2,599.64,3,At Risk
C09380,166,5,1187.01,3,At Risk
C09381,189,1,224.67,3,At Risk
C09382,12,12,4813.63,2,Loyal Customers
C09384,72,12,4748.67,2,Loyal Customers
C09385,101,12,2575.74,0,Potential Loyalists
C09386,6,11,4879.22,2,Loyal Customers
C09387,57,4,4037.9,0,Potential Loyalists
C09388,74,3,751.5500000000001,3,At Risk
C09389,95,2,504.72,3,At Risk
C09390,20,1,169.31,3,At Risk
C09391,14,25,8114.29,4,VIP Customers
C09392,133,1,97.59,3,At Risk
C09393,183,9,1667.75,0,Potential Loyalists
C09394,100,7,1445.3600000000001,0,Potential Loyalists
C09395,45,16,4566.62,2,Loyal Customers
C09396,20,6,1959.75,0,Potential Loyalists
C09397,68,5,2495.61,0,Potential Loyalists
C09398,3,3,253.89000000000001,3,At Risk
C09399,30,7,2218.26,0,Potential Loyalists
C09401,142,7,1063.76,3,At Risk
C09402,242,3,1910.78,3,At Risk
C09404,47,14,2731.09,0,Potential Loyalists
C09405,57,5,739.76,3,At Risk
C09406,45,11,5329.97,2,Loyal Customers
C09407,37,11,4944.08,2,Loyal Customers
C09408,11,5,2626.52,0,Potential Loyalists
C09409,244,2,605.34,3,At Risk
C09411,89,7,1161.19,3,At Risk
C09412,154,7,2901.5600000000004,0,Potential Loyalists
C09413,177,5,1138.6100000000001,3,At Risk
C09414,142,3,306.26,3,At Risk
C09415,15,2,178.73000000000002,3,At Risk
C09416,48,9,2092.21,0,Potential Loyalists
C09417,170,3,1881.3899999999999,3,At Risk
C09418,13,1,205.46,3,At Risk
C09419,282,5,2342.41,3,At Risk
C09420,19,3,2135.52,3,At Risk
C09421,26,13,3296.48,0,Potential Loyalists
C09424,130,3,1075.67,3,At Risk
C09425,115,2,337.38,3,At Risk
C09426,70,1,128.59,3,At Risk
C09427,78,5,1160.56,3,At Risk
C09428,321,2,1503.2800000000002,1,Low Value
C09429,102,10,2568.2200000000003,0,Potential Loyalists
C09431,49,20,6220.75,2,Loyal Customers
C09432,17,6,1020.74,3,At Risk
C09435,330,3,673.33,1,Low Value
C09437,193,3,1501.3400000000001,3,At Risk
C09439,95,2,266.64,3,At Risk
C09440,235,3,928.77,3,At Risk
C09442,91,2,183.12,3,At Risk
C09443,144,11,3717.21,0,Potential Loyalists
C09444,32,1,104.16,3,At Risk
C09445,254,4,441.90000000000003,3,At Risk
C09446,36,3,561.87,3,At Risk
C09447,5,12,3691.38,0,Potential Loyalists
C09449,206,15,4290.98,2,Loyal Customers
C09450,297,2,255.6,3,At Risk
C09451,100,6,2471.57,0,Potential Loyalists
C09452,57,2,82.84,3,At Risk
C09454,56,11,6336.58,2,Loyal Customers
C09455,113,6,1635.97,3,At Risk
C09459,228,4,1045.91,3,At Risk
C09460,184,2,160.57,3,At Risk
C09461,104,3,1048.14,3,At Risk
C09462,144,4,752.44,3,At Risk
C09463,156,4,328.38,3,At Risk
C09464,325,5,1238.8100000000002,1,Low Value
C09466,200,1,143.5,3,At Risk
C09468,148,9,5257.6,0,Potential Loyalists
C09469,142,9,3399.2599999999998,0,Potential Loyalists
C09470,21,33,15270.650000000001,4,VIP Customers
C09471,293,1,26.86,3,At Risk
C09472,123,12,3114.62,0,Potential Loyalists
C09473,212,6,1449.27,3,At Risk
C09474,462,1,119.12,1,Low Value
C09475,183,3,377.51,3,At Risk
C09476,19,9,2627.96,0,Potential Loyalists
C09477,20,13,4107.18,2,Loyal Customers
C09478,421,1,1389.83,1,Low Value
C09480,281,3,1439.1,3,At Risk
C09481,75,16,9519.119999999999,2,Loyal Customers
C09482,20,9,2718.17,0,Potential Loyalists
C09483,378,2,391.28000000000003,1,Low Value
C09484,358,4,1325.38,1,Low Value
C09485,255,3,1708.26,3,At Risk
C09486,21,7,2811.37,0,Potential Loyalists
C09487,39,4,1155.86,3,At Risk
C09489,28,3,1051.21,3,At Risk
C09490,55,8,3507.83,0,Potential Loyalists
C09491,16,5,1622.74,3,At Risk
C09492,51,13,3004.5,0,Potential Loyalists
C09493,126,4,1440.53,3,At Risk
C09494,38,7,1899.41,0,Potential Loyalists
C09495,71,16,3878.81,2,Loyal Customers
C09496,5,3,561.23,3,At Risk
C09497,103,18,8018.47,2,Loyal Customers
C09499,179,4,667.4300000000001,3,At Risk
C09500,80,13,4188.84,2,Loyal Customers
C09502,213,9,2127.58,0,Potential Loyalists
C09503,3,5,2643.77,0,Potential Loyalists
C09504,36,6,2918.98,0,Potential Loyalists
C09505,30,8,1560.43,0,Potential Loyalists
C09506,24,5,2217.54,0,Potential Loyalists
C09507,10,5,1844.12,0,Potential Loyalists
C09508,559,1,154.45,1,Low Value
C09509,303,3,1027.4499999999998,3,At Risk
C09510,3,3,1217.5100000000002,3,At Risk
C09511,326,4,420.59,1,Low Value
C09512,287,1,206.4,3,At Risk
C09513,113,8,3198.4,0,Potential Loyalists
C09514,161,2,70.03,3,At Risk
C09515,121,9,4153.9400000000005,0,Potential Loyalists
C09517,184,6,2072.44,3,At Risk
C09518,4,7,2070.68,0,Potential Loyalists
C09519,9,13,5201.53,2,Loyal Customers
C09520,253,5,3387.5099999999998,0,Potential Loyalists
C09521,178,4,696.95,3,At Risk
C09522,107,14,3715.8,2,Loyal Customers
C09523,358,2,179.18,1,Low Value
C09524,289,2,550.5899999999999,3,At Risk
C09525,85,7,1269.26,0,Potential Loyalists
C09526,472,2,752.3399999999999,1,Low Value
C09527,366,1,36.53,1,Low Value
C09528,40,3,586.93,3,At Risk
C09529,16,11,2925.85,0,Potential Loyalists
C09530,63,19,5914.59,2,Loyal Customers
C09531,10,14,7830.44,2,Loyal Customers
